date,county,state,fips,cases,deaths,date_processed,total_pop,60plus_pop,pop_density,housing_density,county_name,order_closure,order_gath,order_lab,order_masks,order_quarres,order_quarvis,order_shome,order_bubble,Reff
2020-08-17,Yuba,California,6115.0,786,4.0,205.0,74644.0,12327.0,114.2,43.7,Yuba County,7.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.854
2020-08-18,Alameda,California,6001.0,15475,224.0,206.0,1629615.0,300276.0,2043.6,788.3,Alameda County,6.0,,2.0,7.0,8.0,0.0,0.0,0.0,0.8807
2020-08-18,Alpine,California,6003.0,2,0.0,206.0,1203.0,429.0,1.6,2.4,Alpine County,3.0,,0.0,7.0,2.0,0.0,0.0,0.0,1.1594
2020-08-18,Amador,California,6005.0,214,11.0,206.0,37306.0,12967.0,64.1,30.3,Amador County,3.0,,7.0,7.0,1.0,0.0,0.0,0.0,0.7994
2020-08-18,Butte,California,6007.0,1463,14.0,206.0,225207.0,53616.0,134.4,58.6,Butte County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8832
2020-08-18,Calaveras,California,6009.0,181,1.0,206.0,45057.0,15872.0,44.7,27.4,Calaveras County,3.0,,6.0,7.0,9.0,0.0,0.0,0.0,0.9066
2020-08-18,Colusa,California,6011.0,420,5.0,206.0,21479.0,4027.0,18.6,6.9,Colusa County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.9048
2020-08-18,Contra Costa,California,6013.0,11668,157.0,206.0,1123678.0,231404.0,1465.2,559.1,Contra Costa County,7.0,,8.0,10.0,8.0,0.0,0.0,0.0,0.8809
2020-08-18,Del Norte,California,6015.0,108,1.0,206.0,27442.0,6262.0,28.4,11.1,Del Norte County,3.0,,6.0,7.0,1.0,0.0,0.0,0.0,0.9198
2020-08-18,El Dorado,California,6017.0,871,2.0,206.0,185015.0,49939.0,106.0,51.6,El Dorado County,3.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.9022
2020-08-18,Fresno,California,6019.0,21316,205.0,206.0,971616.0,157757.0,156.2,53.0,Fresno County,7.0,,3.0,7.0,8.0,0.0,0.0,0.0,0.8898
2020-08-18,Glenn,California,6021.0,402,3.0,206.0,27935.0,6019.0,21.4,8.2,Glenn County,7.0,,6.0,7.0,1.0,0.0,0.0,0.0,0.9404
2020-08-18,Humboldt,California,6023.0,325,4.0,206.0,135490.0,31200.0,37.7,17.3,Humboldt County,3.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.9058
2020-08-18,Imperial,California,6025.0,10268,264.0,206.0,179957.0,30768.0,41.8,13.4,Imperial County,7.0,,0.0,9.0,5.0,0.0,0.0,0.0,0.9534
2020-08-18,Inyo,California,6027.0,124,8.0,206.0,18195.0,5588.0,1.8,0.9,Inyo County,3.0,,0.0,9.0,8.0,0.0,0.0,0.0,0.8522
2020-08-18,Kern,California,6029.0,26968,216.0,206.0,878744.0,130831.0,103.3,35.0,Kern County,7.0,,0.0,7.0,1.0,5.0,0.0,0.0,0.8548
2020-08-18,Kings,California,6031.0,5575,67.0,206.0,150183.0,20569.0,110.1,31.6,Kings County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.898
2020-08-18,Lake,California,6033.0,270,2.0,206.0,64095.0,19092.0,51.5,28.2,Lake County,3.0,,6.0,7.0,3.0,5.0,0.0,0.0,0.9618
2020-08-18,Lassen,California,6035.0,703,0.0,206.0,31470.0,5929.0,7.7,2.8,Lassen County,3.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.7994
2020-08-18,Los Angeles,California,6037.0,224031,5335.0,206.0,10105722.0,1800341.0,2419.6,849.0,Los Angeles County,7.0,,6.0,9.0,10.0,3.0,0.0,0.0,0.9142
2020-08-18,Madera,California,6039.0,3196,47.0,206.0,154440.0,28392.0,70.6,23.0,Madera County,7.0,,4.0,7.0,9.0,0.0,0.0,0.0,0.8607
2020-08-18,Marin,California,6041.0,5788,83.0,206.0,260814.0,72684.0,485.1,213.7,Marin County,7.0,,8.0,10.0,6.0,0.0,0.0,0.0,0.8948
2020-08-18,Mariposa,California,6043.0,65,2.0,206.0,17658.0,6311.0,12.6,7.0,Mariposa County,3.0,,7.0,7.0,8.0,0.0,0.0,0.0,0.7684
2020-08-18,Mendocino,California,6045.0,575,12.0,206.0,87497.0,24313.0,25.1,11.5,Mendocino County,6.0,,0.0,8.0,9.0,0.0,0.0,0.0,0.8882
2020-08-18,Merced,California,6047.0,7171,95.0,206.0,267390.0,40383.0,132.2,43.3,Merced County,7.0,,6.0,9.0,1.0,0.0,0.0,0.0,0.843
2020-08-18,Modoc,California,6049.0,5,0.0,206.0,9017.0,3106.0,2.5,1.3,Modoc County,3.0,,6.0,7.0,9.0,0.0,0.0,0.0,1.0223
2020-08-18,Mono,California,6051.0,160,1.0,206.0,14058.0,2723.0,4.7,4.6,Mono County,8.0,,9.0,8.0,8.0,0.0,0.0,0.0,0.7864
2020-08-18,Monterey,California,6053.0,6662,46.0,206.0,433168.0,76257.0,126.5,42.4,Monterey County,3.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.8772
2020-08-18,Napa,California,6055.0,1265,13.0,206.0,141005.0,33686.0,182.4,73.2,Napa County,7.0,,2.0,10.0,9.0,0.0,0.0,0.0,0.8604
2020-08-18,Nevada,California,6057.0,392,2.0,206.0,98838.0,33612.0,103.1,54.9,Nevada County,3.0,,0.0,7.0,8.0,0.0,0.0,0.0,0.8991
2020-08-18,Orange,California,6059.0,44212,815.0,206.0,3155816.0,598030.0,3807.7,1326.8,Orange County,7.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.8756
2020-08-18,Placer,California,6061.0,2643,28.0,206.0,374985.0,92327.0,247.6,108.5,Placer County,3.0,,0.0,7.0,3.0,0.0,0.0,0.0,0.8819
2020-08-18,Plumas,California,6063.0,33,0.0,206.0,18724.0,6935.0,7.8,6.1,Plumas County,3.0,,0.0,7.0,6.0,0.0,0.0,0.0,0.8927
2020-08-18,Riverside,California,6065.0,48200,913.0,206.0,2355002.0,437180.0,303.8,111.1,Riverside County,7.0,,6.0,7.0,2.0,5.0,0.0,0.0,0.8433
2020-08-18,Sacramento,California,6067.0,14601,219.0,206.0,1495400.0,279005.0,1470.8,576.3,Sacramento County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.9039
2020-08-18,San Benito,California,6069.0,859,4.0,206.0,58671.0,10074.0,39.8,12.9,San Benito County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8663
2020-08-18,San Bernardino,California,6071.0,42150,616.0,206.0,2121220.0,330448.0,101.5,34.9,San Bernardino County,7.0,,1.0,7.0,2.0,5.0,0.0,0.0,0.8617
2020-08-18,San Diego,California,6073.0,35225,633.0,206.0,3283665.0,604412.0,735.8,276.9,San Diego County,8.0,,7.0,9.0,10.0,5.0,8.0,0.0,0.9831
2020-08-18,San Francisco,California,6075.0,8430,70.0,206.0,864263.0,179193.0,17179.2,8041.8,San Francisco County,7.0,,4.0,9.0,9.0,1.0,0.0,0.0,0.8825
2020-08-18,San Joaquin,California,6077.0,15323,280.0,206.0,724153.0,123774.0,492.6,168.0,San Joaquin County,7.0,,0.0,7.0,3.0,0.0,0.0,0.0,0.8558
2020-08-18,San Luis Obispo,California,6079.0,2562,19.0,206.0,280119.0,70097.0,81.7,35.6,San Luis Obispo County,7.0,,6.0,7.0,0.0,0.0,0.0,0.0,0.9324
2020-08-18,San Mateo,California,6081.0,7228,127.0,206.0,763450.0,161619.0,1602.2,604.4,San Mateo County,7.0,,8.0,10.0,9.0,0.0,0.0,0.0,0.8899
2020-08-18,Santa Barbara,California,6083.0,7481,81.0,206.0,442996.0,86816.0,155.0,55.9,Santa Barbara County,7.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.9078
2020-08-18,Santa Clara,California,6085.0,14872,214.0,206.0,1911226.0,338720.0,1381.0,489.8,Santa Clara County,7.0,,7.0,10.0,0.0,0.0,0.0,0.0,0.9051
2020-08-18,Santa Cruz,California,6087.0,1505,7.0,206.0,273263.0,57232.0,589.4,234.7,Santa Cruz County,7.0,,7.0,10.0,8.0,0.0,0.0,0.0,0.8995
2020-08-18,Shasta,California,6089.0,511,11.0,206.0,178919.0,47900.0,46.9,20.5,Shasta County,3.0,,0.0,7.0,0.0,0.0,0.0,0.0,1.0305
2020-08-18,Sierra,California,6091.0,6,0.0,206.0,2885.0,986.0,3.4,2.4,Sierra County,7.0,,0.0,9.0,6.0,0.0,0.0,0.0,0.8953
2020-08-18,Siskiyou,California,6093.0,114,0.0,206.0,43530.0,14018.0,7.2,3.8,Siskiyou County,3.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.8846
2020-08-18,Solano,California,6095.0,4876,43.0,206.0,434981.0,90069.0,503.0,185.8,Solano County,7.0,,2.0,7.0,8.0,0.0,0.0,0.0,0.8982
2020-08-18,Sonoma,California,6097.0,4465,57.0,206.0,500943.0,124291.0,307.1,129.8,Sonoma County,7.0,,0.0,10.0,8.0,0.0,0.0,0.0,0.8933
2020-08-18,Stanislaus,California,6099.0,12745,203.0,206.0,535684.0,92698.0,344.2,120.1,Stanislaus County,7.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.8277
2020-08-18,Sutter,California,6101.0,1178,7.0,206.0,95583.0,19219.0,157.3,56.2,Sutter County,7.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.8271
2020-08-18,Tehama,California,6103.0,324,1.0,206.0,63247.0,15876.0,21.5,9.1,Tehama County,3.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.8932
2020-08-18,Trinity,California,6105.0,9,0.0,206.0,13037.0,4734.0,4.3,2.7,Trinity County,3.0,,6.0,7.0,1.0,0.0,0.0,0.0,1.0329
2020-08-18,Tulare,California,6107.0,12718,206.0,206.0,458809.0,69266.0,91.7,29.4,Tulare County,7.0,,6.0,7.0,2.0,1.0,0.0,0.0,0.8886
2020-08-18,Tuolumne,California,6109.0,165,2.0,206.0,53899.0,17942.0,24.9,14.1,Tuolumne County,3.0,,7.0,7.0,9.0,0.0,0.0,0.0,0.8995
2020-08-18,Ventura,California,6111.0,9490,97.0,206.0,847834.0,167777.0,446.7,152.8,Ventura County,7.0,,2.0,7.0,1.0,0.0,0.0,0.0,0.8935
2020-08-18,Yolo,California,6113.0,2097,46.0,206.0,212605.0,34981.0,197.9,74.0,Yolo County,7.0,,0.0,10.0,8.0,0.0,0.0,0.0,0.8615
2020-08-18,Yuba,California,6115.0,814,4.0,206.0,74644.0,12327.0,114.2,43.7,Yuba County,7.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.8545
2020-08-19,Alameda,California,6001.0,15857,228.0,207.0,1629615.0,300276.0,2043.6,788.3,Alameda County,6.0,,2.0,7.0,8.0,0.0,0.0,0.0,0.8813
2020-08-19,Alpine,California,6003.0,2,0.0,207.0,1203.0,429.0,1.6,2.4,Alpine County,3.0,,0.0,7.0,2.0,0.0,0.0,0.0,1.1667
2020-08-19,Amador,California,6005.0,216,13.0,207.0,37306.0,12967.0,64.1,30.3,Amador County,3.0,,7.0,7.0,1.0,0.0,0.0,0.0,0.8012
2020-08-19,Butte,California,6007.0,1494,14.0,207.0,225207.0,53616.0,134.4,58.6,Butte County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8759
2020-08-19,Calaveras,California,6009.0,181,1.0,207.0,45057.0,15872.0,44.7,27.4,Calaveras County,7.0,,6.0,7.0,9.0,0.0,0.0,0.0,0.9012
2020-08-19,Colusa,California,6011.0,421,5.0,207.0,21479.0,4027.0,18.6,6.9,Colusa County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.9045
2020-08-19,Contra Costa,California,6013.0,11886,158.0,207.0,1123678.0,231404.0,1465.2,559.1,Contra Costa County,7.0,,8.0,10.0,8.0,0.0,0.0,0.0,0.8817
2020-08-19,Del Norte,California,6015.0,112,1.0,207.0,27442.0,6262.0,28.4,11.1,Del Norte County,3.0,,6.0,7.0,1.0,0.0,0.0,0.0,0.9272
2020-08-19,El Dorado,California,6017.0,877,2.0,207.0,185015.0,49939.0,106.0,51.6,El Dorado County,3.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.9089
2020-08-19,Fresno,California,6019.0,21316,205.0,207.0,971616.0,157757.0,156.2,53.0,Fresno County,7.0,,3.0,7.0,8.0,0.0,0.0,0.0,0.8921
2020-08-19,Glenn,California,6021.0,402,3.0,207.0,27935.0,6019.0,21.4,8.2,Glenn County,7.0,,6.0,7.0,1.0,0.0,0.0,0.0,0.9431
2020-08-19,Humboldt,California,6023.0,333,4.0,207.0,135490.0,31200.0,37.7,17.3,Humboldt County,3.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.9023
2020-08-19,Imperial,California,6025.0,10304,264.0,207.0,179957.0,30768.0,41.8,13.4,Imperial County,7.0,,0.0,9.0,5.0,0.0,0.0,0.0,0.9556
2020-08-19,Inyo,California,6027.0,124,8.0,207.0,18195.0,5588.0,1.8,0.9,Inyo County,7.0,,0.0,9.0,8.0,0.0,0.0,0.0,0.8545
2020-08-19,Kern,California,6029.0,27184,228.0,207.0,878744.0,130831.0,103.3,35.0,Kern County,7.0,,0.0,7.0,1.0,5.0,0.0,0.0,0.8578
2020-08-19,Kings,California,6031.0,5631,68.0,207.0,150183.0,20569.0,110.1,31.6,Kings County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8882
2020-08-19,Lake,California,6033.0,270,2.0,207.0,64095.0,19092.0,51.5,28.2,Lake County,3.0,,6.0,7.0,3.0,5.0,0.0,0.0,0.963
2020-08-19,Lassen,California,6035.0,703,0.0,207.0,31470.0,5929.0,7.7,2.8,Lassen County,3.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.804
2020-08-19,Los Angeles,California,6037.0,225827,5392.0,207.0,10105722.0,1800341.0,2419.6,849.0,Los Angeles County,7.0,,6.0,9.0,10.0,3.0,0.0,0.0,0.92
2020-08-19,Madera,California,6039.0,3236,47.0,207.0,154440.0,28392.0,70.6,23.0,Madera County,7.0,,4.0,7.0,9.0,0.0,0.0,0.0,0.8599
2020-08-19,Marin,California,6041.0,5832,83.0,207.0,260814.0,72684.0,485.1,213.7,Marin County,7.0,,8.0,10.0,6.0,0.0,0.0,0.0,0.8934
2020-08-19,Mariposa,California,6043.0,69,2.0,207.0,17658.0,6311.0,12.6,7.0,Mariposa County,3.0,,7.0,7.0,8.0,0.0,0.0,0.0,0.7726
2020-08-19,Mendocino,California,6045.0,579,13.0,207.0,87497.0,24313.0,25.1,11.5,Mendocino County,6.0,,0.0,8.0,9.0,0.0,0.0,0.0,0.8909
2020-08-19,Merced,California,6047.0,7229,97.0,207.0,267390.0,40383.0,132.2,43.3,Merced County,7.0,,6.0,9.0,1.0,0.0,0.0,0.0,0.8413
2020-08-19,Modoc,California,6049.0,5,0.0,207.0,9017.0,3106.0,2.5,1.3,Modoc County,3.0,,6.0,7.0,9.0,0.0,0.0,0.0,1.0116
2020-08-19,Mono,California,6051.0,161,2.0,207.0,14058.0,2723.0,4.7,4.6,Mono County,8.0,,9.0,8.0,8.0,0.0,0.0,0.0,0.8027
2020-08-19,Monterey,California,6053.0,6785,47.0,207.0,433168.0,76257.0,126.5,42.4,Monterey County,3.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.8803
2020-08-19,Napa,California,6055.0,1283,13.0,207.0,141005.0,33686.0,182.4,73.2,Napa County,7.0,,2.0,10.0,9.0,0.0,0.0,0.0,0.8583
2020-08-19,Nevada,California,6057.0,394,2.0,207.0,98838.0,33612.0,103.1,54.9,Nevada County,3.0,,0.0,7.0,8.0,0.0,0.0,0.0,0.9027
2020-08-19,Orange,California,6059.0,44507,833.0,207.0,3155816.0,598030.0,3807.7,1326.8,Orange County,7.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.8752
2020-08-19,Placer,California,6061.0,2663,30.0,207.0,374985.0,92327.0,247.6,108.5,Placer County,3.0,,0.0,7.0,3.0,0.0,0.0,0.0,0.8796
2020-08-19,Plumas,California,6063.0,33,0.0,207.0,18724.0,6935.0,7.8,6.1,Plumas County,3.0,,0.0,7.0,6.0,0.0,0.0,0.0,0.8922
2020-08-19,Riverside,California,6065.0,48630,917.0,207.0,2355002.0,437180.0,303.8,111.1,Riverside County,7.0,,6.0,7.0,2.0,5.0,0.0,0.0,0.8443
2020-08-19,Sacramento,California,6067.0,14759,230.0,207.0,1495400.0,279005.0,1470.8,576.3,Sacramento County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.907
2020-08-19,San Benito,California,6069.0,872,5.0,207.0,58671.0,10074.0,39.8,12.9,San Benito County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8653
2020-08-19,San Bernardino,California,6071.0,42947,621.0,207.0,2121220.0,330448.0,101.5,34.9,San Bernardino County,7.0,,1.0,7.0,2.0,5.0,0.0,0.0,0.8661
2020-08-19,San Diego,California,6073.0,35439,638.0,207.0,3283665.0,604412.0,735.8,276.9,San Diego County,8.0,,7.0,9.0,10.0,5.0,8.0,0.0,0.9797
2020-08-19,San Francisco,California,6075.0,8531,72.0,207.0,864263.0,179193.0,17179.2,8041.8,San Francisco County,7.0,,4.0,9.0,9.0,1.0,0.0,0.0,0.8838
2020-08-19,San Joaquin,California,6077.0,15379,287.0,207.0,724153.0,123774.0,492.6,168.0,San Joaquin County,7.0,,0.0,7.0,3.0,0.0,0.0,0.0,0.8495
2020-08-19,San Luis Obispo,California,6079.0,2562,19.0,207.0,280119.0,70097.0,81.7,35.6,San Luis Obispo County,7.0,,6.0,7.0,0.0,0.0,0.0,0.0,0.9346
2020-08-19,San Mateo,California,6081.0,7321,127.0,207.0,763450.0,161619.0,1602.2,604.4,San Mateo County,7.0,,8.0,10.0,9.0,0.0,0.0,0.0,0.8836
2020-08-19,Santa Barbara,California,6083.0,7508,82.0,207.0,442996.0,86816.0,155.0,55.9,Santa Barbara County,7.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.9077
2020-08-19,Santa Clara,California,6085.0,15085,217.0,207.0,1911226.0,338720.0,1381.0,489.8,Santa Clara County,7.0,,7.0,10.0,0.0,0.0,0.0,0.0,0.9039
2020-08-19,Santa Cruz,California,6087.0,1546,7.0,207.0,273263.0,57232.0,589.4,234.7,Santa Cruz County,7.0,,7.0,10.0,8.0,0.0,0.0,0.0,0.9015
2020-08-19,Shasta,California,6089.0,515,11.0,207.0,178919.0,47900.0,46.9,20.5,Shasta County,3.0,,0.0,7.0,0.0,0.0,0.0,0.0,1.042
2020-08-19,Sierra,California,6091.0,6,0.0,207.0,2885.0,986.0,3.4,2.4,Sierra County,7.0,,0.0,9.0,6.0,0.0,0.0,0.0,0.8922
2020-08-19,Siskiyou,California,6093.0,114,0.0,207.0,43530.0,14018.0,7.2,3.8,Siskiyou County,3.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.884
2020-08-19,Solano,California,6095.0,4948,44.0,207.0,434981.0,90069.0,503.0,185.8,Solano County,7.0,,2.0,7.0,8.0,0.0,0.0,0.0,0.9037
2020-08-19,Sonoma,California,6097.0,4779,65.0,207.0,500943.0,124291.0,307.1,129.8,Sonoma County,7.0,,0.0,10.0,8.0,0.0,0.0,0.0,0.8928
2020-08-19,Stanislaus,California,6099.0,12935,212.0,207.0,535684.0,92698.0,344.2,120.1,Stanislaus County,7.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.8203
2020-08-19,Sutter,California,6101.0,1186,7.0,207.0,95583.0,19219.0,157.3,56.2,Sutter County,7.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.8297
2020-08-19,Tehama,California,6103.0,324,1.0,207.0,63247.0,15876.0,21.5,9.1,Tehama County,3.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.8941
2020-08-19,Trinity,California,6105.0,9,0.0,207.0,13037.0,4734.0,4.3,2.7,Trinity County,3.0,,6.0,7.0,1.0,0.0,0.0,0.0,1.0293
2020-08-19,Tulare,California,6107.0,12836,208.0,207.0,458809.0,69266.0,91.7,29.4,Tulare County,7.0,,6.0,7.0,2.0,1.0,0.0,0.0,0.883
2020-08-19,Tuolumne,California,6109.0,166,2.0,207.0,53899.0,17942.0,24.9,14.1,Tuolumne County,3.0,,7.0,7.0,9.0,0.0,0.0,0.0,0.902
2020-08-19,Ventura,California,6111.0,9490,98.0,207.0,847834.0,167777.0,446.7,152.8,Ventura County,7.0,,2.0,7.0,1.0,0.0,0.0,0.0,0.8949
2020-08-19,Yolo,California,6113.0,2118,47.0,207.0,212605.0,34981.0,197.9,74.0,Yolo County,7.0,,0.0,10.0,8.0,0.0,0.0,0.0,0.8546
2020-08-19,Yuba,California,6115.0,821,4.0,207.0,74644.0,12327.0,114.2,43.7,Yuba County,7.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.8611
2020-08-20,Alameda,California,6001.0,16205,231.0,208.0,1629615.0,300276.0,2043.6,788.3,Alameda County,6.0,,2.0,7.0,8.0,0.0,0.0,0.0,0.8833
2020-08-20,Alpine,California,6003.0,2,0.0,208.0,1203.0,429.0,1.6,2.4,Alpine County,3.0,,0.0,7.0,2.0,0.0,0.0,0.0,1.1717
2020-08-20,Amador,California,6005.0,218,13.0,208.0,37306.0,12967.0,64.1,30.3,Amador County,7.0,,7.0,7.0,1.0,0.0,0.0,0.0,0.8025
2020-08-20,Butte,California,6007.0,1537,17.0,208.0,225207.0,53616.0,134.4,58.6,Butte County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8692
2020-08-20,Calaveras,California,6009.0,181,1.0,208.0,45057.0,15872.0,44.7,27.4,Calaveras County,7.0,,6.0,7.0,9.0,0.0,0.0,0.0,0.8996
2020-08-20,Colusa,California,6011.0,418,5.0,208.0,21479.0,4027.0,18.6,6.9,Colusa County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.9059
2020-08-20,Contra Costa,California,6013.0,12046,161.0,208.0,1123678.0,231404.0,1465.2,559.1,Contra Costa County,7.0,,8.0,10.0,8.0,0.0,0.0,0.0,0.8843
2020-08-20,Del Norte,California,6015.0,114,1.0,208.0,27442.0,6262.0,28.4,11.1,Del Norte County,3.0,,6.0,7.0,1.0,0.0,0.0,0.0,0.9305
2020-08-20,El Dorado,California,6017.0,885,2.0,208.0,185015.0,49939.0,106.0,51.6,El Dorado County,3.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.9081
2020-08-20,Fresno,California,6019.0,22167,205.0,208.0,971616.0,157757.0,156.2,53.0,Fresno County,7.0,,3.0,7.0,8.0,0.0,0.0,0.0,0.8978
2020-08-20,Glenn,California,6021.0,414,3.0,208.0,27935.0,6019.0,21.4,8.2,Glenn County,7.0,,6.0,7.0,1.0,0.0,0.0,0.0,0.9404
2020-08-20,Humboldt,California,6023.0,342,4.0,208.0,135490.0,31200.0,37.7,17.3,Humboldt County,3.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.8975
2020-08-20,Imperial,California,6025.0,10325,265.0,208.0,179957.0,30768.0,41.8,13.4,Imperial County,7.0,,0.0,9.0,5.0,0.0,0.0,0.0,0.9576
2020-08-20,Inyo,California,6027.0,140,9.0,208.0,18195.0,5588.0,1.8,0.9,Inyo County,7.0,,0.0,9.0,8.0,0.0,0.0,0.0,0.8548
2020-08-20,Kern,California,6029.0,27378,229.0,208.0,878744.0,130831.0,103.3,35.0,Kern County,7.0,,0.0,7.0,1.0,5.0,0.0,0.0,0.8592
2020-08-20,Kings,California,6031.0,5659,68.0,208.0,150183.0,20569.0,110.1,31.6,Kings County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8845
2020-08-20,Lake,California,6033.0,277,2.0,208.0,64095.0,19092.0,51.5,28.2,Lake County,3.0,,6.0,7.0,3.0,5.0,0.0,0.0,0.9601
2020-08-20,Lassen,California,6035.0,703,0.0,208.0,31470.0,5929.0,7.7,2.8,Lassen County,3.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8086
2020-08-20,Los Angeles,California,6037.0,227346,5446.0,208.0,10105722.0,1800341.0,2419.6,849.0,Los Angeles County,7.0,,6.0,9.0,10.0,3.0,0.0,0.0,0.9188
2020-08-20,Madera,California,6039.0,3278,49.0,208.0,154440.0,28392.0,70.6,23.0,Madera County,7.0,,4.0,7.0,9.0,0.0,0.0,0.0,0.8625
2020-08-20,Marin,California,6041.0,5852,83.0,208.0,260814.0,72684.0,485.1,213.7,Marin County,7.0,,8.0,10.0,6.0,0.0,0.0,0.0,0.8969
2020-08-20,Mariposa,California,6043.0,69,2.0,208.0,17658.0,6311.0,12.6,7.0,Mariposa County,3.0,,7.0,7.0,8.0,0.0,0.0,0.0,0.7782
2020-08-20,Mendocino,California,6045.0,584,14.0,208.0,87497.0,24313.0,25.1,11.5,Mendocino County,6.0,,0.0,8.0,9.0,0.0,0.0,0.0,0.8928
2020-08-20,Merced,California,6047.0,7334,99.0,208.0,267390.0,40383.0,132.2,43.3,Merced County,7.0,,6.0,9.0,1.0,0.0,0.0,0.0,0.8415
2020-08-20,Modoc,California,6049.0,5,0.0,208.0,9017.0,3106.0,2.5,1.3,Modoc County,3.0,,6.0,7.0,9.0,0.0,0.0,0.0,1.0099
2020-08-20,Mono,California,6051.0,161,2.0,208.0,14058.0,2723.0,4.7,4.6,Mono County,8.0,,9.0,8.0,8.0,0.0,0.0,0.0,0.8119
2020-08-20,Monterey,California,6053.0,6865,49.0,208.0,433168.0,76257.0,126.5,42.4,Monterey County,3.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.8791
2020-08-20,Napa,California,6055.0,1296,13.0,208.0,141005.0,33686.0,182.4,73.2,Napa County,7.0,,2.0,10.0,9.0,0.0,0.0,0.0,0.861
2020-08-20,Nevada,California,6057.0,399,3.0,208.0,98838.0,33612.0,103.1,54.9,Nevada County,3.0,,0.0,7.0,8.0,0.0,0.0,0.0,0.9053
2020-08-20,Orange,California,6059.0,44936,833.0,208.0,3155816.0,598030.0,3807.7,1326.8,Orange County,7.0,,0.0,7.0,9.0,0.0,0.0,0.0,0.8764
2020-08-20,Placer,California,6061.0,2689,30.0,208.0,374985.0,92327.0,247.6,108.5,Placer County,3.0,,0.0,7.0,3.0,0.0,0.0,0.0,0.8747
2020-08-20,Plumas,California,6063.0,36,0.0,208.0,18724.0,6935.0,7.8,6.1,Plumas County,3.0,,0.0,7.0,6.0,0.0,0.0,0.0,0.8935
2020-08-20,Riverside,California,6065.0,48956,922.0,208.0,2355002.0,437180.0,303.8,111.1,Riverside County,7.0,,6.0,7.0,2.0,5.0,0.0,0.0,0.8503
2020-08-20,Sacramento,California,6067.0,14983,230.0,208.0,1495400.0,279005.0,1470.8,576.3,Sacramento County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.9049
2020-08-20,San Benito,California,6069.0,902,7.0,208.0,58671.0,10074.0,39.8,12.9,San Benito County,7.0,,0.0,7.0,1.0,0.0,0.0,0.0,0.8617
2020-08-20,San Bernardino,California,6071.0,43469,625.0,208.0,2121220.0,330448.0,101.5,34.9,San Bernardino County,7.0,,1.0,7.0,2.0,5.0,0.0,0.0,0.8679
2020-08-20,San Diego,California,6073.0,35671,644.0,208.0,3283665.0,604412.0,735.8,276.9,San Diego County,8.0,,7.0,9.0,10.0,5.0,8.0,0.0,0.9825
2020-08-20,San Francisco,California,6075.0,8614,72.0,208.0,864263.0,179193.0,17179.2,8041.8,San Francisco County,7.0,,4.0,9.0,9.0,1.0,0.0,0.0,0.8844
2020-08-20,San Joaquin,California,6077.0,15677,288.0,208.0,724153.0,123774.0,492.6,168.0,San Joaquin County,7.0,,0.0,7.0,3.0,0.0,0.0,0.0,0.8484
2020-08-20,San Luis Obispo,California,6079.0,2562,20.0,208.0,280119.0,70097.0,81.7,35.6,San Luis Obispo County,7.0,,6.0,7.0,0.0,0.0,0.0,0.0,0.9368
