county,date,Reff
Stanislaus,2020-06-16 00:00:00,1.2399
Stanislaus,2020-06-17 00:00:00,1.2319
Stanislaus,2020-06-18 00:00:00,1.2178
Stanislaus,2020-06-19 00:00:00,1.2037
Stanislaus,2020-06-20 00:00:00,1.1930
Stanislaus,2020-06-21 00:00:00,1.1817
Stanislaus,2020-06-22 00:00:00,1.1694
Stanislaus,2020-06-23 00:00:00,1.1566
Stanislaus,2020-06-24 00:00:00,1.1436
Stanislaus,2020-06-25 00:00:00,1.1274
Stanislaus,2020-06-26 00:00:00,1.1136
Stanislaus,2020-06-27 00:00:00,1.0993
Stanislaus,2020-06-28 00:00:00,1.0864
Stanislaus,2020-06-29 00:00:00,1.0744
Stanislaus,2020-06-30 00:00:00,1.0674
Stanislaus,2020-07-01 00:00:00,1.0602
Stanislaus,2020-07-02 00:00:00,1.0442
Stanislaus,2020-07-03 00:00:00,1.0317
Stanislaus,2020-07-04 00:00:00,1.0245
Stanislaus,2020-07-05 00:00:00,1.0202
Stanislaus,2020-07-06 00:00:00,1.0101
Stanislaus,2020-07-07 00:00:00,0.9995
Stanislaus,2020-07-08 00:00:00,0.9896
Stanislaus,2020-07-09 00:00:00,0.9813
Stanislaus,2020-07-10 00:00:00,0.9794
Stanislaus,2020-07-11 00:00:00,0.9771
Stanislaus,2020-07-12 00:00:00,0.9725
Stanislaus,2020-07-13 00:00:00,0.9667
Stanislaus,2020-07-14 00:00:00,0.9667
Stanislaus,2020-07-15 00:00:00,0.9601
Stanislaus,2020-07-16 00:00:00,0.9554
Stanislaus,2020-07-17 00:00:00,0.9514
Stanislaus,2020-07-18 00:00:00,0.9526
Stanislaus,2020-07-19 00:00:00,0.9520
Stanislaus,2020-07-20 00:00:00,0.9517
Stanislaus,2020-07-21 00:00:00,0.9510
Stanislaus,2020-07-22 00:00:00,0.9529
Stanislaus,2020-07-23 00:00:00,0.9557
Stanislaus,2020-07-24 00:00:00,0.9547
Stanislaus,2020-07-25 00:00:00,0.9520
Stanislaus,2020-07-26 00:00:00,0.9567
Stanislaus,2020-07-27 00:00:00,0.9505
Stanislaus,2020-07-28 00:00:00,0.9424
Stanislaus,2020-07-29 00:00:00,0.9413
Stanislaus,2020-07-30 00:00:00,0.9327
Stanislaus,2020-07-31 00:00:00,0.9291
Stanislaus,2020-08-01 00:00:00,0.9258
Stanislaus,2020-08-02 00:00:00,0.9232
Stanislaus,2020-08-03 00:00:00,0.9222
Stanislaus,2020-08-04 00:00:00,0.9142
Stanislaus,2020-08-05 00:00:00,0.9045
Stanislaus,2020-08-06 00:00:00,0.9032
Stanislaus,2020-08-07 00:00:00,0.8937
Stanislaus,2020-08-08 00:00:00,0.8886
Stanislaus,2020-08-09 00:00:00,0.8773
Stanislaus,2020-08-10 00:00:00,0.8690
Stanislaus,2020-08-11 00:00:00,0.8618
Stanislaus,2020-08-12 00:00:00,0.8597
Stanislaus,2020-08-13 00:00:00,0.8500
Stanislaus,2020-08-14 00:00:00,0.8449
Stanislaus,2020-08-15 00:00:00,0.8413
Stanislaus,2020-08-16 00:00:00,0.8362
Stanislaus,2020-08-17 00:00:00,0.8319
Stanislaus,2020-08-18 00:00:00,0.8277
Stanislaus,2020-08-19 00:00:00,0.8203
Stanislaus,2020-08-20 00:00:00,0.8147
Stanislaus,2020-08-21 00:00:00,0.8107
Stanislaus,2020-08-22 00:00:00,0.8094
Stanislaus,2020-08-23 00:00:00,0.8049
Stanislaus,2020-08-24 00:00:00,0.7991
Stanislaus,2020-08-25 00:00:00,0.8011
Stanislaus,2020-08-26 00:00:00,0.8049
Stanislaus,2020-08-27 00:00:00,0.8020
Stanislaus,2020-08-28 00:00:00,0.8057
Stanislaus,2020-08-29 00:00:00,0.8014
Stanislaus,2020-08-30 00:00:00,0.8069
Stanislaus,2020-08-31 00:00:00,0.8149
Stanislaus,2020-09-01 00:00:00,0.8153
Stanislaus,2020-09-02 00:00:00,0.8244
Stanislaus,2020-09-03 00:00:00,0.8248
Stanislaus,2020-09-04 00:00:00,0.8360
Stanislaus,2020-09-05 00:00:00,0.8463
Stanislaus,2020-09-06 00:00:00,0.8556
Stanislaus,2020-09-07 00:00:00,0.8659
Stanislaus,2020-09-08 00:00:00,0.8767
Stanislaus,2020-09-09 00:00:00,0.8838
Stanislaus,2020-09-10 00:00:00,0.9008
Stanislaus,2020-09-11 00:00:00,0.9118
Stanislaus,2020-09-12 00:00:00,0.9277
Stanislaus,2020-09-13 00:00:00,0.9424
Stanislaus,2020-09-14 00:00:00,0.9551
Stanislaus,2020-09-15 00:00:00,0.9731
Stanislaus,2020-09-16 00:00:00,0.9875
Stanislaus,2020-09-17 00:00:00,1.0031
Stanislaus,2020-09-18 00:00:00,1.0161
Stanislaus,2020-09-19 00:00:00,1.0268
Stanislaus,2020-09-20 00:00:00,1.0428
Stanislaus,2020-09-21 00:00:00,1.0526
Stanislaus,2020-09-22 00:00:00,1.0642
Stanislaus,2020-09-23 00:00:00,1.0781
Stanislaus,2020-09-24 00:00:00,1.0941
Stanislaus,2020-09-25 00:00:00,1.0970
Stanislaus,2020-09-26 00:00:00,1.1020
Stanislaus,2020-09-27 00:00:00,1.1073
Stanislaus,2020-09-28 00:00:00,1.1139
Stanislaus,2020-09-29 00:00:00,1.1152
Stanislaus,2020-09-30 00:00:00,1.1208
Stanislaus,2020-10-01 00:00:00,1.1226
Stanislaus,2020-10-02 00:00:00,1.1268
Stanislaus,2020-10-03 00:00:00,1.1352
Stanislaus,2020-10-04 00:00:00,1.1374
Stanislaus,2020-10-05 00:00:00,1.1450
Stanislaus,2020-10-06 00:00:00,1.1439
Stanislaus,2020-10-07 00:00:00,1.1467
Stanislaus,2020-10-08 00:00:00,1.1463
Stanislaus,2020-10-09 00:00:00,1.1472
Stanislaus,2020-10-10 00:00:00,1.1461
Stanislaus,2020-10-11 00:00:00,1.1543
Stanislaus,2020-10-12 00:00:00,1.1502
Stanislaus,2020-10-13 00:00:00,1.1568
Stanislaus,2020-10-14 00:00:00,1.1603
Stanislaus,2020-10-15 00:00:00,1.1597
Stanislaus,2020-10-16 00:00:00,1.1583
Stanislaus,2020-10-17 00:00:00,1.1606
Stanislaus,2020-10-18 00:00:00,1.1688
Stanislaus,2020-10-19 00:00:00,1.1706
Stanislaus,2020-10-20 00:00:00,1.1677
Stanislaus,2020-10-21 00:00:00,1.1668
Stanislaus,2020-10-22 00:00:00,1.1780
Stanislaus,2020-10-23 00:00:00,1.1793
Stanislaus,2020-10-24 00:00:00,1.1814
Stanislaus,2020-10-25 00:00:00,1.1954
Stanislaus,2020-10-26 00:00:00,1.1922
Stanislaus,2020-10-27 00:00:00,1.1946
Stanislaus,2020-10-28 00:00:00,1.2000
Stanislaus,2020-10-29 00:00:00,1.1995
Stanislaus,2020-10-30 00:00:00,1.2088
Stanislaus,2020-10-31 00:00:00,1.2105
Stanislaus,2020-11-01 00:00:00,1.2178
Stanislaus,2020-11-02 00:00:00,1.2059
Stanislaus,2020-11-03 00:00:00,1.2014
Stanislaus,2020-11-04 00:00:00,1.1992
Stanislaus,2020-11-05 00:00:00,1.2096
Stanislaus,2020-11-06 00:00:00,1.2106
Stanislaus,2020-11-07 00:00:00,1.2041
Stanislaus,2020-11-08 00:00:00,1.2006
Stanislaus,2020-11-09 00:00:00,1.1958
Stanislaus,2020-11-10 00:00:00,1.1935
Stanislaus,2020-11-11 00:00:00,1.1881
Stanislaus,2020-11-12 00:00:00,1.1901
Stanislaus,2020-11-13 00:00:00,1.1830
Stanislaus,2020-11-14 00:00:00,1.1835
Stanislaus,2020-11-15 00:00:00,1.1753
Stanislaus,2020-11-16 00:00:00,1.1722
Stanislaus,2020-11-17 00:00:00,1.1695
Stanislaus,2020-11-18 00:00:00,1.1602
Stanislaus,2020-11-19 00:00:00,1.1602
Stanislaus,2020-11-20 00:00:00,1.1541
Stanislaus,2020-11-21 00:00:00,1.1470
Stanislaus,2020-11-22 00:00:00,1.1365
Stanislaus,2020-11-23 00:00:00,1.1302
Stanislaus,2020-11-24 00:00:00,1.1248
Stanislaus,2020-11-25 00:00:00,1.1171
Stanislaus,2020-11-26 00:00:00,1.1010
Stanislaus,2020-11-27 00:00:00,1.0925
Stanislaus,2020-11-28 00:00:00,1.0839
Stanislaus,2020-11-29 00:00:00,1.0798
Stanislaus,2020-11-30 00:00:00,1.0743
Stanislaus,2020-12-01 00:00:00,1.0680
Stanislaus,2020-12-02 00:00:00,1.0606
Stanislaus,2020-12-03 00:00:00,1.0517
Stanislaus,2020-12-04 00:00:00,1.0412
Stanislaus,2020-12-05 00:00:00,1.0334
Stanislaus,2020-12-06 00:00:00,1.0347
Stanislaus,2020-12-07 00:00:00,1.0245
Stanislaus,2020-12-08 00:00:00,1.0225
Stanislaus,2020-12-09 00:00:00,1.0172
Stanislaus,2020-12-10 00:00:00,1.0132
Stanislaus,2020-12-11 00:00:00,1.0161
Stanislaus,2020-12-12 00:00:00,1.0159
Stanislaus,2020-12-13 00:00:00,1.0191
Stanislaus,2020-12-14 00:00:00,1.0175
Stanislaus,2020-12-15 00:00:00,1.0189
Stanislaus,2020-12-16 00:00:00,1.0184
Stanislaus,2020-12-17 00:00:00,1.0230
Stanislaus,2020-12-18 00:00:00,1.0225
Stanislaus,2020-12-19 00:00:00,1.0312
Stanislaus,2020-12-20 00:00:00,1.0314
Stanislaus,2020-12-21 00:00:00,1.0350
Stanislaus,2020-12-22 00:00:00,1.0264
Stanislaus,2020-12-23 00:00:00,1.0246
Stanislaus,2020-12-24 00:00:00,1.0193
Stanislaus,2020-12-25 00:00:00,1.0222
Stanislaus,2020-12-26 00:00:00,1.0198
Stanislaus,2020-12-27 00:00:00,1.0269
Stanislaus,2020-12-28 00:00:00,1.0264
Stanislaus,2020-12-29 00:00:00,1.0295
Stanislaus,2020-12-30 00:00:00,1.0212
Stanislaus,2020-12-31 00:00:00,1.0239
Stanislaus,2021-01-01 00:00:00,1.0158
Stanislaus,2021-01-02 00:00:00,1.0115
Stanislaus,2021-01-03 00:00:00,1.0186
Stanislaus,2021-01-04 00:00:00,1.0124
Stanislaus,2021-01-05 00:00:00,1.0134
Stanislaus,2021-01-06 00:00:00,1.0086
Stanislaus,2021-01-07 00:00:00,1.0081
Stanislaus,2021-01-08 00:00:00,1.0100
Stanislaus,2021-01-09 00:00:00,1.0112
Stanislaus,2021-01-10 00:00:00,1.0131
Stanislaus,2021-01-11 00:00:00,1.0050
Tulare,2020-03-02 00:00:00,1.5382
Tulare,2020-03-03 00:00:00,1.5379
Tulare,2020-03-04 00:00:00,1.5406
Tulare,2020-03-05 00:00:00,1.5393
Tulare,2020-03-06 00:00:00,1.5415
Tulare,2020-03-07 00:00:00,1.5473
Tulare,2020-03-08 00:00:00,1.5382
Tulare,2020-03-09 00:00:00,1.5354
Tulare,2020-03-10 00:00:00,1.5280
Tulare,2020-03-11 00:00:00,1.5335
Tulare,2020-03-12 00:00:00,1.5311
Tulare,2020-03-13 00:00:00,1.5314
Tulare,2020-03-14 00:00:00,1.5235
Tulare,2020-03-15 00:00:00,1.5160
Tulare,2020-03-16 00:00:00,1.5122
Tulare,2020-03-17 00:00:00,1.5048
Tulare,2020-03-18 00:00:00,1.5003
Tulare,2020-03-19 00:00:00,1.5007
Tulare,2020-03-20 00:00:00,1.4749
Tulare,2020-03-21 00:00:00,1.4685
Tulare,2020-03-22 00:00:00,1.4438
Tulare,2020-03-23 00:00:00,1.4260
Tulare,2020-03-24 00:00:00,1.4133
Tulare,2020-03-25 00:00:00,1.3894
Tulare,2020-03-26 00:00:00,1.3745
Tulare,2020-03-27 00:00:00,1.3543
Tulare,2020-03-28 00:00:00,1.3406
Tulare,2020-03-29 00:00:00,1.3234
Tulare,2020-03-30 00:00:00,1.3087
Tulare,2020-03-31 00:00:00,1.2874
Tulare,2020-04-01 00:00:00,1.2680
Tulare,2020-04-02 00:00:00,1.2543
Tulare,2020-04-03 00:00:00,1.2338
Tulare,2020-04-04 00:00:00,1.2207
Tulare,2020-04-05 00:00:00,1.2081
Tulare,2020-04-06 00:00:00,1.1937
Tulare,2020-04-07 00:00:00,1.1802
Tulare,2020-04-08 00:00:00,1.1736
Tulare,2020-04-09 00:00:00,1.1582
Tulare,2020-04-10 00:00:00,1.1468
Tulare,2020-04-11 00:00:00,1.1379
Tulare,2020-04-12 00:00:00,1.1304
Tulare,2020-04-13 00:00:00,1.1203
Tulare,2020-04-14 00:00:00,1.1072
Tulare,2020-04-15 00:00:00,1.0948
Tulare,2020-04-16 00:00:00,1.0888
Tulare,2020-04-17 00:00:00,1.0785
Tulare,2020-04-18 00:00:00,1.0751
Tulare,2020-04-19 00:00:00,1.0632
Tulare,2020-04-20 00:00:00,1.0483
Tulare,2020-04-21 00:00:00,1.0405
Tulare,2020-04-22 00:00:00,1.0326
Tulare,2020-04-23 00:00:00,1.0232
Tulare,2020-04-24 00:00:00,1.0196
Tulare,2020-04-25 00:00:00,1.0124
Tulare,2020-04-26 00:00:00,1.0062
Tulare,2020-04-27 00:00:00,1.0017
Tulare,2020-04-28 00:00:00,0.9937
Tulare,2020-04-29 00:00:00,0.9959
Tulare,2020-04-30 00:00:00,0.9900
Tulare,2020-05-01 00:00:00,0.9848
Tulare,2020-05-02 00:00:00,0.9809
Tulare,2020-05-03 00:00:00,0.9811
Tulare,2020-05-04 00:00:00,0.9816
Tulare,2020-05-05 00:00:00,0.9835
Tulare,2020-05-06 00:00:00,0.9846
Tulare,2020-05-07 00:00:00,0.9858
Tulare,2020-05-08 00:00:00,0.9942
Tulare,2020-05-09 00:00:00,0.9950
Tulare,2020-05-10 00:00:00,1.0005
Tulare,2020-05-11 00:00:00,1.0018
Tulare,2020-05-12 00:00:00,1.0076
Tulare,2020-05-13 00:00:00,1.0173
Tulare,2020-05-14 00:00:00,1.0198
Tulare,2020-05-15 00:00:00,1.0239
Tulare,2020-05-16 00:00:00,1.0335
Tulare,2020-05-17 00:00:00,1.0354
Tulare,2020-05-18 00:00:00,1.0401
Tulare,2020-05-19 00:00:00,1.0520
Tulare,2020-05-20 00:00:00,1.0643
Tulare,2020-05-21 00:00:00,1.0596
Tulare,2020-05-22 00:00:00,1.0650
Tulare,2020-05-23 00:00:00,1.0685
Tulare,2020-05-24 00:00:00,1.0791
Tulare,2020-05-25 00:00:00,1.0868
Tulare,2020-05-26 00:00:00,1.0910
Tulare,2020-05-27 00:00:00,1.0974
Tulare,2020-05-28 00:00:00,1.1040
Tulare,2020-05-29 00:00:00,1.1069
Tulare,2020-05-30 00:00:00,1.1128
Tulare,2020-05-31 00:00:00,1.1124
Tulare,2020-06-01 00:00:00,1.1117
Tulare,2020-06-02 00:00:00,1.1125
Tulare,2020-06-03 00:00:00,1.1237
Tulare,2020-06-04 00:00:00,1.1192
Tulare,2020-06-05 00:00:00,1.1223
Tulare,2020-06-06 00:00:00,1.1275
Tulare,2020-06-07 00:00:00,1.1270
Tulare,2020-06-08 00:00:00,1.1284
Tulare,2020-06-09 00:00:00,1.1216
Tulare,2020-06-10 00:00:00,1.1184
Tulare,2020-06-11 00:00:00,1.1213
Tulare,2020-06-12 00:00:00,1.1186
Tulare,2020-06-13 00:00:00,1.1098
Tulare,2020-06-14 00:00:00,1.1023
Tulare,2020-06-15 00:00:00,1.1020
Tulare,2020-06-16 00:00:00,1.0960
Tulare,2020-06-17 00:00:00,1.0845
Tulare,2020-06-18 00:00:00,1.0869
Tulare,2020-06-19 00:00:00,1.0814
Tulare,2020-06-20 00:00:00,1.0723
Tulare,2020-06-21 00:00:00,1.0763
Tulare,2020-06-22 00:00:00,1.0681
Tulare,2020-06-23 00:00:00,1.0596
Tulare,2020-06-24 00:00:00,1.0526
Tulare,2020-06-25 00:00:00,1.0411
Tulare,2020-06-26 00:00:00,1.0417
Tulare,2020-06-27 00:00:00,1.0349
Tulare,2020-06-28 00:00:00,1.0345
Tulare,2020-06-29 00:00:00,1.0230
Tulare,2020-06-30 00:00:00,1.0142
Tulare,2020-07-01 00:00:00,1.0104
Tulare,2020-07-02 00:00:00,1.0061
Tulare,2020-07-03 00:00:00,0.9995
Tulare,2020-07-04 00:00:00,0.9967
Tulare,2020-07-05 00:00:00,0.9963
Tulare,2020-07-06 00:00:00,0.9906
Tulare,2020-07-07 00:00:00,0.9875
Tulare,2020-07-08 00:00:00,0.9834
Tulare,2020-07-09 00:00:00,0.9759
Tulare,2020-07-10 00:00:00,0.9701
Tulare,2020-07-11 00:00:00,0.9714
Tulare,2020-07-12 00:00:00,0.9618
Tulare,2020-07-13 00:00:00,0.9589
Tulare,2020-07-14 00:00:00,0.9576
Tulare,2020-07-15 00:00:00,0.9585
Tulare,2020-07-16 00:00:00,0.9559
Tulare,2020-07-17 00:00:00,0.9516
Tulare,2020-07-18 00:00:00,0.9545
Tulare,2020-07-19 00:00:00,0.9494
Tulare,2020-07-20 00:00:00,0.9395
Tulare,2020-07-21 00:00:00,0.9410
Tulare,2020-07-22 00:00:00,0.9287
Tulare,2020-07-23 00:00:00,0.9293
Tulare,2020-07-24 00:00:00,0.9304
Tulare,2020-07-25 00:00:00,0.9264
Tulare,2020-07-26 00:00:00,0.9194
Tulare,2020-07-27 00:00:00,0.9178
Tulare,2020-07-28 00:00:00,0.9177
Tulare,2020-07-29 00:00:00,0.9118
Tulare,2020-07-30 00:00:00,0.9144
Tulare,2020-07-31 00:00:00,0.9141
Tulare,2020-08-01 00:00:00,0.9137
Tulare,2020-08-02 00:00:00,0.9059
Tulare,2020-08-03 00:00:00,0.9052
Tulare,2020-08-04 00:00:00,0.9011
Tulare,2020-08-05 00:00:00,0.8971
Tulare,2020-08-06 00:00:00,0.8980
Tulare,2020-08-07 00:00:00,0.9028
Tulare,2020-08-08 00:00:00,0.8934
Tulare,2020-08-09 00:00:00,0.8922
Tulare,2020-08-10 00:00:00,0.8867
Tulare,2020-08-11 00:00:00,0.8890
Tulare,2020-08-12 00:00:00,0.8842
Tulare,2020-08-13 00:00:00,0.8841
Tulare,2020-08-14 00:00:00,0.8828
Tulare,2020-08-15 00:00:00,0.8875
Tulare,2020-08-16 00:00:00,0.8878
Tulare,2020-08-17 00:00:00,0.8855
Tulare,2020-08-18 00:00:00,0.8886
Tulare,2020-08-19 00:00:00,0.8830
Tulare,2020-08-20 00:00:00,0.8838
Tulare,2020-08-21 00:00:00,0.8836
Tulare,2020-08-22 00:00:00,0.8889
Tulare,2020-08-23 00:00:00,0.8915
Tulare,2020-08-24 00:00:00,0.8920
Tulare,2020-08-25 00:00:00,0.8897
Tulare,2020-08-26 00:00:00,0.8936
Tulare,2020-08-27 00:00:00,0.8903
Tulare,2020-08-28 00:00:00,0.8972
Tulare,2020-08-29 00:00:00,0.9039
Tulare,2020-08-30 00:00:00,0.9102
Tulare,2020-08-31 00:00:00,0.9163
Tulare,2020-09-01 00:00:00,0.9178
Tulare,2020-09-02 00:00:00,0.9206
Tulare,2020-09-03 00:00:00,0.9265
Tulare,2020-09-04 00:00:00,0.9308
Tulare,2020-09-05 00:00:00,0.9329
Tulare,2020-09-06 00:00:00,0.9381
Tulare,2020-09-07 00:00:00,0.9396
Tulare,2020-09-08 00:00:00,0.9453
Tulare,2020-09-09 00:00:00,0.9523
Tulare,2020-09-10 00:00:00,0.9586
Tulare,2020-09-11 00:00:00,0.9640
Tulare,2020-09-12 00:00:00,0.9651
Tulare,2020-09-13 00:00:00,0.9651
Tulare,2020-09-14 00:00:00,0.9678
Tulare,2020-09-15 00:00:00,0.9748
Tulare,2020-09-16 00:00:00,0.9770
Tulare,2020-09-17 00:00:00,0.9837
Tulare,2020-09-18 00:00:00,0.9832
Tulare,2020-09-19 00:00:00,0.9859
Tulare,2020-09-20 00:00:00,0.9934
Tulare,2020-09-21 00:00:00,0.9948
Tulare,2020-09-22 00:00:00,0.9975
Tulare,2020-09-23 00:00:00,0.9999
Tulare,2020-09-24 00:00:00,1.0022
Tulare,2020-09-25 00:00:00,1.0075
Tulare,2020-09-26 00:00:00,1.0101
Tulare,2020-09-27 00:00:00,1.0133
Tulare,2020-09-28 00:00:00,1.0127
Tulare,2020-09-29 00:00:00,1.0171
Tulare,2020-09-30 00:00:00,1.0233
Tulare,2020-10-01 00:00:00,1.0278
Tulare,2020-10-02 00:00:00,1.0367
Tulare,2020-10-03 00:00:00,1.0445
Tulare,2020-10-04 00:00:00,1.0439
Tulare,2020-10-05 00:00:00,1.0538
Tulare,2020-10-06 00:00:00,1.0554
Tulare,2020-10-07 00:00:00,1.0558
Tulare,2020-10-08 00:00:00,1.0642
Tulare,2020-10-09 00:00:00,1.0614
Tulare,2020-10-10 00:00:00,1.0679
Tulare,2020-10-11 00:00:00,1.0698
Tulare,2020-10-12 00:00:00,1.0722
Tulare,2020-10-13 00:00:00,1.0725
Tulare,2020-10-14 00:00:00,1.0784
Tulare,2020-10-15 00:00:00,1.0848
Tulare,2020-10-16 00:00:00,1.0884
Tulare,2020-10-17 00:00:00,1.0975
Tulare,2020-10-18 00:00:00,1.1026
Tulare,2020-10-19 00:00:00,1.1108
Tulare,2020-10-20 00:00:00,1.1192
Tulare,2020-10-21 00:00:00,1.1180
Tulare,2020-10-22 00:00:00,1.1272
Tulare,2020-10-23 00:00:00,1.1371
Tulare,2020-10-24 00:00:00,1.1438
Tulare,2020-10-25 00:00:00,1.1434
Tulare,2020-10-26 00:00:00,1.1522
Tulare,2020-10-27 00:00:00,1.1600
Tulare,2020-10-28 00:00:00,1.1663
Tulare,2020-10-29 00:00:00,1.1701
Tulare,2020-10-30 00:00:00,1.1751
Tulare,2020-10-31 00:00:00,1.1826
Tulare,2020-11-01 00:00:00,1.1869
Tulare,2020-11-02 00:00:00,1.1872
Tulare,2020-11-03 00:00:00,1.1821
Tulare,2020-11-04 00:00:00,1.1895
Tulare,2020-11-05 00:00:00,1.1976
Tulare,2020-11-06 00:00:00,1.1917
Tulare,2020-11-07 00:00:00,1.1954
Tulare,2020-11-08 00:00:00,1.1984
Tulare,2020-11-09 00:00:00,1.1912
Tulare,2020-11-10 00:00:00,1.1932
Tulare,2020-11-11 00:00:00,1.1965
Tulare,2020-11-12 00:00:00,1.1950
Tulare,2020-11-13 00:00:00,1.1926
Tulare,2020-11-14 00:00:00,1.1964
Tulare,2020-11-15 00:00:00,1.1928
Tulare,2020-11-16 00:00:00,1.1858
Tulare,2020-11-17 00:00:00,1.1866
Tulare,2020-11-18 00:00:00,1.1770
Tulare,2020-11-19 00:00:00,1.1763
Tulare,2020-11-20 00:00:00,1.1720
Tulare,2020-11-21 00:00:00,1.1640
Tulare,2020-11-22 00:00:00,1.1617
Tulare,2020-11-23 00:00:00,1.1591
Tulare,2020-11-24 00:00:00,1.1505
Tulare,2020-11-25 00:00:00,1.1436
Tulare,2020-11-26 00:00:00,1.1319
Tulare,2020-11-27 00:00:00,1.1265
Tulare,2020-11-28 00:00:00,1.1276
Tulare,2020-11-29 00:00:00,1.1217
Tulare,2020-11-30 00:00:00,1.1146
Tulare,2020-12-01 00:00:00,1.1130
Tulare,2020-12-02 00:00:00,1.0980
Tulare,2020-12-03 00:00:00,1.0971
Tulare,2020-12-04 00:00:00,1.0880
Tulare,2020-12-05 00:00:00,1.0811
Tulare,2020-12-06 00:00:00,1.0807
Tulare,2020-12-07 00:00:00,1.0832
Tulare,2020-12-08 00:00:00,1.0724
Tulare,2020-12-09 00:00:00,1.0680
Tulare,2020-12-10 00:00:00,1.0611
Tulare,2020-12-11 00:00:00,1.0542
Tulare,2020-12-12 00:00:00,1.0514
Tulare,2020-12-13 00:00:00,1.0512
Tulare,2020-12-14 00:00:00,1.0510
Tulare,2020-12-15 00:00:00,1.0500
Tulare,2020-12-16 00:00:00,1.0433
Tulare,2020-12-17 00:00:00,1.0397
Tulare,2020-12-18 00:00:00,1.0344
Tulare,2020-12-19 00:00:00,1.0291
Tulare,2020-12-20 00:00:00,1.0255
Tulare,2020-12-21 00:00:00,1.0265
Tulare,2020-12-22 00:00:00,1.0252
Tulare,2020-12-23 00:00:00,1.0221
Tulare,2020-12-24 00:00:00,1.0269
Tulare,2020-12-25 00:00:00,1.0198
Tulare,2020-12-26 00:00:00,1.0165
Tulare,2020-12-27 00:00:00,1.0276
Tulare,2020-12-28 00:00:00,1.0210
Tulare,2020-12-29 00:00:00,1.0176
Tulare,2020-12-30 00:00:00,1.0144
Tulare,2020-12-31 00:00:00,1.0130
Tulare,2021-01-01 00:00:00,1.0172
Tulare,2021-01-02 00:00:00,1.0157
Tulare,2021-01-03 00:00:00,1.0097
Tulare,2021-01-04 00:00:00,1.0230
Tulare,2021-01-05 00:00:00,1.0138
Tulare,2021-01-06 00:00:00,1.0228
Tulare,2021-01-07 00:00:00,1.0130
Tulare,2021-01-08 00:00:00,1.0159
Tulare,2021-01-09 00:00:00,1.0162
Tulare,2021-01-10 00:00:00,1.0164
Tulare,2021-01-11 00:00:00,1.0194
San Benito,2020-03-03 00:00:00,1.0795
San Benito,2020-03-04 00:00:00,1.0720
San Benito,2020-03-05 00:00:00,1.0754
San Benito,2020-03-06 00:00:00,1.0728
San Benito,2020-03-07 00:00:00,1.0637
San Benito,2020-03-08 00:00:00,1.0549
San Benito,2020-03-09 00:00:00,1.0612
San Benito,2020-03-10 00:00:00,1.0587
San Benito,2020-03-11 00:00:00,1.0582
San Benito,2020-03-12 00:00:00,1.0451
San Benito,2020-03-13 00:00:00,1.0391
San Benito,2020-03-14 00:00:00,1.0352
San Benito,2020-03-15 00:00:00,1.0241
San Benito,2020-03-16 00:00:00,1.0160
San Benito,2020-03-17 00:00:00,1.0057
San Benito,2020-03-18 00:00:00,0.9998
San Benito,2020-03-19 00:00:00,0.9842
San Benito,2020-03-20 00:00:00,0.9789
San Benito,2020-03-21 00:00:00,0.9703
San Benito,2020-03-22 00:00:00,0.9598
San Benito,2020-03-23 00:00:00,0.9492
San Benito,2020-03-24 00:00:00,0.9439
San Benito,2020-03-25 00:00:00,0.9370
San Benito,2020-03-26 00:00:00,0.9273
San Benito,2020-03-27 00:00:00,0.9266
San Benito,2020-03-28 00:00:00,0.9209
San Benito,2020-03-29 00:00:00,0.9191
San Benito,2020-03-30 00:00:00,0.9172
San Benito,2020-03-31 00:00:00,0.9173
San Benito,2020-04-01 00:00:00,0.9164
San Benito,2020-04-02 00:00:00,0.9098
San Benito,2020-04-03 00:00:00,0.9121
San Benito,2020-04-04 00:00:00,0.9151
San Benito,2020-04-05 00:00:00,0.9173
San Benito,2020-04-06 00:00:00,0.9184
San Benito,2020-04-07 00:00:00,0.9160
San Benito,2020-04-08 00:00:00,0.9267
San Benito,2020-04-09 00:00:00,0.9275
San Benito,2020-04-10 00:00:00,0.9377
San Benito,2020-04-11 00:00:00,0.9436
San Benito,2020-04-12 00:00:00,0.9496
San Benito,2020-04-13 00:00:00,0.9611
San Benito,2020-04-14 00:00:00,0.9711
San Benito,2020-04-15 00:00:00,0.9761
San Benito,2020-04-16 00:00:00,0.9950
San Benito,2020-04-17 00:00:00,1.0038
San Benito,2020-04-18 00:00:00,1.0144
San Benito,2020-04-19 00:00:00,1.0271
San Benito,2020-04-20 00:00:00,1.0320
San Benito,2020-04-21 00:00:00,1.0533
San Benito,2020-04-22 00:00:00,1.0578
San Benito,2020-04-23 00:00:00,1.0800
San Benito,2020-04-24 00:00:00,1.0925
San Benito,2020-04-25 00:00:00,1.1065
San Benito,2020-04-26 00:00:00,1.1191
San Benito,2020-04-27 00:00:00,1.1297
San Benito,2020-04-28 00:00:00,1.1395
San Benito,2020-04-29 00:00:00,1.1523
San Benito,2020-04-30 00:00:00,1.1645
San Benito,2020-05-01 00:00:00,1.1768
San Benito,2020-05-02 00:00:00,1.1822
San Benito,2020-05-03 00:00:00,1.1934
San Benito,2020-05-04 00:00:00,1.2040
San Benito,2020-05-05 00:00:00,1.2123
