county,date,log_popdens,log_case_rate,prev_rt,rt_trend,order_closure,del_order_closure,no_mon,output_target
Mendocino,2020-07-15,1.400,0.00000,1.29270,0.01760,3,3,0,-0.1545
Mendocino,2020-07-22,1.400,0.00000,1.22340,-0.06930,3,0,0,-0.0924
Mendocino,2020-07-29,1.400,0.00000,1.10830,-0.11510,6,3,0,-0.0640
Mendocino,2020-08-05,1.400,0.00000,1.01550,-0.09280,6,0,0,-0.0411
Mendocino,2020-08-12,1.400,0.00000,0.96180,-0.05370,6,0,0,-0.0113
Mendocino,2020-08-19,1.400,0.00000,0.92540,-0.03640,6,0,0,0.0214
Mendocino,2020-08-26,1.400,0.00000,0.89930,-0.02610,6,0,0,0.0497
Mendocino,2020-09-02,1.400,0.00000,0.88760,-0.01170,5,-1,0,0.0505
Mendocino,2020-09-09,1.400,0.00000,0.89090,0.00330,5,0,0,0.0313
Mendocino,2020-09-16,1.400,0.00000,0.91180,0.02090,5,0,0,0.0148
Mendocino,2020-09-23,1.400,0.00000,0.94230,0.03050,4,-1,0,0.0172
Mendocino,2020-09-30,1.400,0.00000,0.96190,0.01960,4,0,0,0.0420
Mendocino,2020-10-07,1.400,0.00000,0.96760,0.00570,4,0,0,0.0812
Mendocino,2020-10-14,1.400,0.00000,0.97490,0.00730,4,0,0,0.1128
Mendocino,2020-10-21,1.400,0.00000,0.98810,0.01320,4,0,0,0.1060
Mendocino,2020-10-28,1.400,0.00000,1.01830,0.03020,3,-1,0,0.0908
Mendocino,2020-11-04,1.400,0.00000,1.07080,0.05250,3,0,0,0.0498
Mendocino,2020-11-11,1.400,0.00000,1.12960,0.05880,3,0,0,-0.0145
Mendocino,2020-11-18,1.400,0.00000,1.17330,0.04370,4,1,0,-0.0967
Mendocino,2020-11-25,1.400,0.00000,1.22520,0.05190,4,0,0,-0.2020
Mendocino,2020-12-02,1.400,0.00000,1.22540,0.00020,4,0,0,-0.1262
Mendocino,2020-12-09,1.400,0.00000,1.20100,-0.02440,4,0,0,-0.0037
Mendocino,2020-12-16,1.400,0.00000,1.12380,-0.07720,4,0,0,-0.0030
Mendocino,2020-12-23,1.400,0.00000,0.99710,-0.12670,4,0,0,0.0023
Mendocino,2020-12-30,1.400,0.00000,1.00920,0.01210,4,0,0,0.0093
Amador,2020-07-03,1.807,0.00000,1.40780,0.00500,0,0,0,-0.1172
Amador,2020-07-17,1.807,0.00000,1.36810,-0.01760,3,3,0,-0.3132
Amador,2020-07-24,1.807,0.00000,1.32590,-0.04220,3,0,0,-0.2702
Amador,2020-07-31,1.807,0.00000,1.24150,-0.08440,3,0,0,-0.1417
Amador,2020-08-07,1.807,0.00000,1.08700,-0.15450,3,0,0,-0.0350
Amador,2020-08-14,1.807,0.00000,0.92790,-0.15910,3,0,0,0.0062
Amador,2020-08-21,1.807,0.00000,0.82870,-0.09920,7,4,0,0.0203
Amador,2020-08-28,1.807,0.00000,0.79460,-0.03410,7,0,0,0.0665
Amador,2020-09-04,1.807,0.00000,0.79880,0.00420,5,-2,0,0.1291
Amador,2020-10-30,1.807,0.00000,1.26610,0.05630,2,0,0,0.0570
Amador,2020-11-06,1.807,0.00000,1.26770,0.00160,2,0,0,0.0513
Amador,2020-11-13,1.807,0.00000,1.26970,0.00200,3,1,0,-0.0161
Amador,2020-11-20,1.807,0.00000,1.29070,0.02100,3,0,0,-0.1406
Amador,2020-11-27,1.807,0.00000,1.32790,0.03720,3,0,0,-0.2555
Amador,2020-12-04,1.807,0.00000,1.33830,0.01040,3,0,0,-0.2155
Amador,2020-12-11,1.807,0.00000,1.30150,-0.03680,6,3,0,-0.1177
Amador,2020-12-18,1.807,0.00000,1.18430,-0.11720,6,0,0,-0.0792
Amador,2020-12-25,1.807,0.00000,1.05090,-0.13340,6,0,0,-0.0499
Imperial,2020-05-01,1.621,0.00000,1.26590,0.00840,6,0,0,-0.0822
Imperial,2020-05-08,1.621,0.00000,1.24580,-0.02010,6,0,0,-0.0952
Imperial,2020-05-15,1.621,0.00000,1.22730,-0.01850,4,-2,0,-0.0669
Imperial,2020-05-22,1.621,0.00000,1.18390,-0.04340,4,0,0,-0.0465
Imperial,2020-05-29,1.621,0.00000,1.14160,-0.04230,2,-2,0,-0.0408
Imperial,2020-06-05,1.621,0.00000,1.09500,-0.04660,2,0,0,-0.0211
Imperial,2020-06-12,1.621,0.00000,1.07830,-0.01670,2,0,0,-0.0286
Imperial,2020-06-19,1.621,0.00000,1.04890,-0.02940,2,0,0,-0.0474
Imperial,2020-06-26,1.621,0.00000,1.03820,-0.01070,2,0,0,-0.0627
Imperial,2020-07-03,1.621,0.00000,1.02620,-0.01200,4,2,0,-0.0622
Imperial,2020-07-10,1.621,0.00000,1.00350,-0.02270,4,0,0,-0.0386
Imperial,2020-07-17,1.621,0.00000,0.97830,-0.02520,7,3,0,-0.0142
Imperial,2020-07-24,1.621,0.00000,0.94470,-0.03360,7,0,0,0.0029
Imperial,2020-07-31,1.621,0.00000,0.91750,-0.02720,7,0,0,0.0297
Imperial,2020-08-07,1.621,0.00000,0.90630,-0.01120,7,0,0,0.0398
Imperial,2020-08-14,1.621,0.00000,0.90290,-0.00340,7,0,0,0.0221
Imperial,2020-08-21,1.621,0.00000,0.90720,0.00430,7,0,0,0.0087
Imperial,2020-08-28,1.621,0.00000,0.93540,0.02820,7,0,0,0.0010
Imperial,2020-09-04,1.621,0.00000,0.95010,0.01470,5,-2,0,-0.0067
Imperial,2020-09-11,1.621,0.00000,0.95750,0.00740,5,0,0,0.0039
Imperial,2020-09-18,1.621,0.00000,0.96450,0.00700,5,0,0,0.0326
Imperial,2020-09-25,1.621,0.00000,0.95210,-0.01240,4,-1,0,0.0665
Imperial,2020-10-02,1.621,0.00000,0.94840,-0.00370,4,0,0,0.0807
Imperial,2020-10-09,1.621,0.00000,0.96140,0.01300,4,0,0,0.0873
Imperial,2020-10-16,1.621,0.00000,0.98480,0.02340,4,0,0,0.1000
Imperial,2020-10-23,1.621,0.00000,1.03160,0.04680,4,0,0,0.0880
Imperial,2020-10-30,1.621,0.00000,1.06620,0.03460,4,0,0,0.0399
Imperial,2020-11-06,1.621,0.00000,1.11510,0.04890,4,0,0,-0.0166
Imperial,2020-11-13,1.621,0.00000,1.16360,0.04850,4,0,0,-0.0431
Imperial,2020-11-20,1.621,0.00000,1.20850,0.04490,4,0,0,-0.0468
Imperial,2020-11-27,1.621,0.00000,1.21190,0.00340,4,0,0,-0.1588
Imperial,2020-12-04,1.621,0.00000,1.18480,-0.02710,4,0,0,-0.1341
Imperial,2020-12-11,1.621,0.00000,1.15870,-0.02610,6,2,0,-0.0003
Imperial,2020-12-18,1.621,0.00000,1.13290,-0.02580,6,0,0,-0.0174
Imperial,2020-12-25,1.621,0.00000,0.99510,-0.13780,6,0,0,-0.0335
Butte,2020-05-23,2.128,0.00000,1.29610,0.05930,2,-2,0,0.0213
Butte,2020-05-30,2.128,0.00000,1.29830,0.00220,0,-2,0,0.0627
Butte,2020-06-06,2.128,0.00000,1.29450,-0.00380,0,0,0,0.0332
Butte,2020-06-20,2.128,0.00000,1.31830,0.03580,0,0,0,-0.1184
Butte,2020-06-27,2.128,0.00000,1.35260,0.03430,0,0,0,-0.1741
Butte,2020-07-04,2.128,0.00000,1.34580,-0.00680,0,0,0,-0.1690
Butte,2020-07-11,2.128,0.00000,1.30380,-0.04200,0,0,0,-0.1226
Butte,2020-07-18,2.128,0.00000,1.21880,-0.08500,3,3,0,-0.0549
Butte,2020-07-25,2.128,0.00000,1.13190,-0.08690,7,4,0,-0.0283
Butte,2020-08-01,2.128,0.00000,1.05510,-0.07680,7,0,0,-0.0564
Butte,2020-08-08,2.128,0.00000,1.01300,-0.04210,7,0,0,-0.0914
Butte,2020-08-15,2.128,0.00000,1.00690,-0.00610,7,0,0,-0.0796
Butte,2020-08-22,2.128,0.00000,0.98460,-0.02230,7,0,0,-0.0340
Butte,2020-08-29,2.128,0.00000,0.94450,-0.04010,7,0,0,0.0005
Butte,2020-09-05,2.128,0.00000,0.89250,-0.05200,5,-2,0,0.0315
Butte,2020-09-12,2.128,0.00000,0.86720,-0.02530,5,0,0,0.0546
Butte,2020-09-19,2.128,0.00000,0.85220,-0.01500,5,0,0,0.0913
Butte,2020-09-26,2.128,0.00000,0.87100,0.01880,4,-1,0,0.1270
Butte,2020-10-03,2.128,0.00000,0.89430,0.02330,3,-1,0,0.1325
Butte,2020-10-10,2.128,0.00000,0.92830,0.03400,3,0,0,0.1093
Butte,2020-10-17,2.128,0.00000,0.98860,0.06030,3,0,0,0.0572
Butte,2020-10-24,2.128,0.00000,1.05490,0.06630,2,-1,0,0.0183
Butte,2020-10-31,2.128,0.00000,1.11940,0.06450,2,0,0,0.0006
Butte,2020-11-07,2.128,0.00000,1.16330,0.04390,2,0,0,-0.0087
Butte,2020-11-14,2.128,0.00000,1.17300,0.00970,2,0,0,-0.0151
Butte,2020-11-21,2.128,0.00000,1.18260,0.00960,4,2,0,-0.0390
Butte,2020-11-28,2.128,0.00000,1.17870,-0.00390,4,0,0,-0.1745
Butte,2020-12-05,2.128,0.00000,1.17080,-0.00790,4,0,0,-0.1344
Butte,2020-12-12,2.128,0.00000,1.15770,-0.01310,6,2,0,0.0364
Butte,2020-12-19,2.128,0.00000,1.12760,-0.03010,6,0,0,0.0303
Butte,2020-12-26,2.128,0.00000,0.98200,-0.14560,6,0,0,-0.0105
El Dorado,2020-05-16,2.025,0.00000,1.07680,0.03020,2,-3,0,0.0184
El Dorado,2020-05-23,2.025,0.00000,1.10650,0.02970,2,0,0,0.0755
El Dorado,2020-05-30,2.025,0.00000,1.12650,0.02000,1,-1,0,0.1328
El Dorado,2020-06-06,2.025,0.00000,1.12310,-0.00340,1,0,0,0.0942
El Dorado,2020-06-20,2.025,0.00000,1.20780,0.06510,0,0,0,-0.1072
El Dorado,2020-06-27,2.025,0.00000,1.27430,0.06650,0,0,0,-0.1669
El Dorado,2020-07-04,2.025,0.00000,1.29850,0.02420,0,0,0,-0.1762
El Dorado,2020-07-11,2.025,0.00000,1.26220,-0.03630,0,0,0,-0.1542
El Dorado,2020-07-18,2.025,0.00000,1.18470,-0.07750,3,3,0,-0.1029
El Dorado,2020-07-25,2.025,0.00000,1.09450,-0.09020,3,0,0,-0.0619
El Dorado,2020-08-01,2.025,0.00000,1.00750,-0.08700,3,0,0,-0.0315
El Dorado,2020-08-08,2.025,0.00000,0.94080,-0.06670,3,0,0,0.0050
El Dorado,2020-08-15,2.025,0.00000,0.90890,-0.03190,3,0,0,0.0390
El Dorado,2020-08-22,2.025,0.00000,0.88210,-0.02680,3,0,0,0.0636
El Dorado,2020-08-29,2.025,0.00000,0.87700,-0.00510,3,0,0,0.0835
El Dorado,2020-09-05,2.025,0.00000,0.88950,0.01250,3,0,0,0.0555
El Dorado,2020-09-12,2.025,0.00000,0.92150,0.03200,3,0,0,0.0081
El Dorado,2020-09-19,2.025,0.00000,0.95630,0.03480,3,0,0,0.0131
El Dorado,2020-09-26,2.025,0.00000,0.99850,0.04220,2,-1,0,0.0481
El Dorado,2020-10-03,2.025,0.00000,1.01520,0.01670,2,0,0,0.0942
El Dorado,2020-10-10,2.025,0.00000,1.00410,-0.01110,2,0,0,0.1106
El Dorado,2020-10-17,2.025,0.00000,1.02300,0.01890,2,0,0,0.0752
El Dorado,2020-10-24,2.025,0.00000,1.06090,0.03790,2,0,0,0.0298
El Dorado,2020-10-31,2.025,0.00000,1.11880,0.05790,2,0,0,-0.0038
El Dorado,2020-11-07,2.025,0.00000,1.16950,0.05070,2,0,0,-0.0209
El Dorado,2020-11-14,2.025,0.00000,1.18990,0.02040,3,1,0,-0.0269
El Dorado,2020-11-21,2.025,0.00000,1.19420,0.00430,4,1,0,-0.0595
El Dorado,2020-11-28,2.025,0.00000,1.18170,-0.01250,4,0,0,-0.1654
El Dorado,2020-12-05,2.025,0.00000,1.17570,-0.00600,4,0,0,-0.1183
El Dorado,2020-12-12,2.025,0.00000,1.15780,-0.01790,6,2,0,0.0065
El Dorado,2020-12-19,2.025,0.00000,1.11470,-0.04310,6,0,0,-0.0005
El Dorado,2020-12-26,2.025,0.00000,0.99050,-0.12420,6,0,0,-0.0074
Siskiyou,2020-07-11,0.857,0.00000,1.17310,-0.00940,0,0,0,-0.0980
Siskiyou,2020-07-25,0.857,0.00000,1.12650,-0.03510,3,0,0,-0.1121
Siskiyou,2020-08-01,0.857,0.00000,1.08640,-0.04010,3,0,0,-0.0777
Siskiyou,2020-08-08,0.857,0.00000,1.02840,-0.05800,3,0,0,-0.0311
Siskiyou,2020-08-15,0.857,0.00000,0.96810,-0.06030,3,0,0,-0.0051
Siskiyou,2020-08-22,0.857,0.00000,0.91520,-0.05290,3,0,0,0.0236
Siskiyou,2020-09-05,0.857,0.00000,0.88830,-0.00100,2,-1,0,0.0977
Siskiyou,2020-09-12,0.857,0.00000,0.89160,0.00330,2,0,0,0.1245
Siskiyou,2020-10-10,0.857,0.00000,1.08340,0.06940,1,-1,0,0.0533
Siskiyou,2020-10-31,0.857,0.00000,1.26020,0.04020,1,0,0,-0.0820
Siskiyou,2020-11-07,0.857,0.00000,1.26770,0.00750,1,0,0,-0.0823
Siskiyou,2020-11-14,0.857,0.00000,1.23970,-0.02800,2,1,0,-0.0613
Siskiyou,2020-11-21,0.857,0.00000,1.20350,-0.03620,4,2,0,-0.0573
Siskiyou,2020-11-28,0.857,0.00000,1.15990,-0.04360,4,0,0,-0.1018
Siskiyou,2020-12-05,0.857,0.00000,1.12370,-0.03620,4,0,0,-0.0700
Siskiyou,2020-12-12,0.857,0.00000,1.09780,-0.02590,4,0,0,-0.0028
Siskiyou,2020-12-19,0.857,0.00000,1.06740,-0.03040,4,0,0,-0.0142
Siskiyou,2020-12-26,0.857,0.00000,0.99570,-0.07170,4,0,0,-0.0181
Yuba,2020-06-27,2.058,0.00000,1.53710,0.07300,0,0,0,-0.2647
Yuba,2020-07-04,2.058,0.00000,1.53900,0.00190,0,0,0,-0.2262
Yuba,2020-07-11,2.058,0.00000,1.43870,-0.10030,0,0,0,-0.1938
Yuba,2020-07-18,2.058,0.00000,1.29670,-0.14200,7,7,0,-0.1565
Yuba,2020-07-25,2.058,0.00000,1.17520,-0.12150,7,0,0,-0.1073
Yuba,2020-08-01,2.058,0.00000,1.07850,-0.09670,7,0,0,-0.0627
Yuba,2020-08-08,2.058,0.00000,0.98290,-0.09560,7,0,0,-0.0245
Yuba,2020-08-15,2.058,0.00000,0.91970,-0.06320,7,0,0,-0.0008
Yuba,2020-08-22,2.058,0.00000,0.88250,-0.03720,7,0,0,0.0148
Yuba,2020-08-29,2.058,0.00000,0.86170,-0.02080,7,0,0,0.0289
Yuba,2020-09-05,2.058,0.00000,0.85450,-0.00720,5,-2,0,0.0490
Yuba,2020-09-12,2.058,0.00000,0.86260,0.00810,5,0,0,0.0624
Yuba,2020-09-19,2.058,0.00000,0.87480,0.01220,5,0,0,0.0748
Yuba,2020-09-26,2.058,0.00000,0.89250,0.01770,4,-1,0,0.1022
Yuba,2020-10-03,2.058,0.00000,0.92510,0.03260,4,0,0,0.1259
Yuba,2020-10-10,2.058,0.00000,0.95520,0.03010,3,-1,0,0.1402
Yuba,2020-10-17,2.058,0.00000,0.99860,0.04340,3,0,0,0.1137
Yuba,2020-10-24,2.058,0.00000,1.05510,0.05650,3,0,0,0.0498
Yuba,2020-10-31,2.058,0.00000,1.12630,0.07120,3,0,0,-0.0090
Yuba,2020-11-07,2.058,0.00000,1.20050,0.07420,3,0,0,-0.0485
Yuba,2020-11-14,2.058,0.00000,1.24360,0.04310,3,0,0,-0.0731
Yuba,2020-11-21,2.058,0.00000,1.24670,0.00310,4,1,0,-0.1000
Yuba,2020-11-28,2.058,0.00000,1.22310,-0.02360,4,0,0,-0.1637
Yuba,2020-12-05,2.058,0.00000,1.19270,-0.03040,6,2,0,-0.1036
Yuba,2020-12-12,2.058,0.00000,1.15260,-0.04010,6,0,0,0.0100
Yuba,2020-12-19,2.058,0.00000,1.09380,-0.05880,6,0,0,0.0061
Yuba,2020-12-26,2.058,0.00000,0.98840,-0.10540,6,0,0,-0.0069
Calaveras,2020-07-07,1.650,0.00000,1.19520,-0.04530,0,0,0,-0.0770
Calaveras,2020-07-14,1.650,0.00000,1.12330,-0.07190,3,3,0,-0.0298
Calaveras,2020-07-21,1.650,0.00000,1.05160,-0.07170,3,0,0,-0.0095
Calaveras,2020-07-28,1.650,0.00000,0.99890,-0.05270,3,0,0,-0.0108
Calaveras,2020-08-04,1.650,0.00000,0.97500,-0.02390,3,0,0,-0.0254
Calaveras,2020-08-11,1.650,0.00000,0.96800,-0.00700,3,0,0,-0.0548
Calaveras,2020-08-18,1.650,0.00000,0.97090,0.00290,3,0,0,-0.0625
Calaveras,2020-08-25,1.650,0.00000,0.96000,-0.01090,7,4,0,-0.0334
Calaveras,2020-09-01,1.650,0.00000,0.94320,-0.01680,3,-4,0,-0.0012
Calaveras,2020-09-08,1.650,0.00000,0.90660,-0.03660,3,0,0,0.0394
Calaveras,2020-09-15,1.650,0.00000,0.88050,-0.02610,3,0,0,0.0741
Calaveras,2020-11-03,1.650,0.00000,1.17770,0.07680,1,0,0,0.0151
Calaveras,2020-11-10,1.650,0.00000,1.24220,0.06450,1,0,0,-0.0767
Calaveras,2020-11-17,1.650,0.00000,1.30300,0.06080,2,1,0,-0.1278
Calaveras,2020-11-24,1.650,0.00000,1.33520,0.03220,3,1,0,-0.1846
Calaveras,2020-12-01,1.650,0.00000,1.31150,-0.02370,4,1,0,-0.1804
Calaveras,2020-12-08,1.650,0.00000,1.25240,-0.05910,6,2,0,-0.0658
Calaveras,2020-12-15,1.650,0.00000,1.18470,-0.06770,6,0,0,-0.0030
Calaveras,2020-12-22,1.650,0.00000,1.00510,-0.17960,6,0,0,-0.0105
Calaveras,2020-12-29,1.650,0.00000,1.00860,0.00350,6,0,0,-0.0378
Merced,2020-05-05,2.121,0.00000,1.05300,0.01240,6,0,0,0.0846
Merced,2020-05-12,2.121,0.00000,1.06490,0.01190,5,-1,0,0.0918
Merced,2020-05-19,2.121,0.00000,1.10170,0.03680,5,0,0,0.0928
Merced,2020-05-26,2.121,0.00000,1.13740,0.03570,5,0,0,0.0664
Merced,2020-06-02,2.121,0.00000,1.18250,0.04510,5,0,0,0.0192
Merced,2020-06-09,2.121,0.00000,1.23380,0.05130,3,-2,0,-0.0443
Merced,2020-06-16,2.121,0.00000,1.27370,0.03990,2,-1,0,-0.0970
Merced,2020-06-23,2.121,0.00000,1.30010,0.02640,1,-1,0,-0.1196
Merced,2020-06-30,2.121,0.00000,1.29230,-0.00780,1,0,0,-0.1256
Merced,2020-07-07,2.121,0.00000,1.24740,-0.04490,3,2,0,-0.1202
Merced,2020-07-14,2.121,0.00000,1.19550,-0.05190,3,0,0,-0.1022
Merced,2020-07-21,2.121,0.00000,1.12690,-0.06860,7,4,0,-0.0948
Merced,2020-07-28,2.121,0.00000,1.06380,-0.06310,7,0,0,-0.0827
Merced,2020-08-04,2.121,0.00000,1.00830,-0.05550,7,0,0,-0.0601
Merced,2020-08-11,2.121,0.00000,0.96330,-0.04500,7,0,0,-0.0415
Merced,2020-08-18,2.121,0.00000,0.91260,-0.05070,7,0,0,-0.0093
Merced,2020-08-25,2.121,0.00000,0.88120,-0.03140,7,0,0,0.0123
Merced,2020-09-01,2.121,0.00000,0.84940,-0.03180,5,-2,0,0.0374
Merced,2020-09-08,2.121,0.00000,0.84300,-0.00640,5,0,0,0.0619
Merced,2020-09-15,2.121,0.00000,0.84760,0.00460,5,0,0,0.0829
Merced,2020-09-22,2.121,0.00000,0.85750,0.00990,4,-1,0,0.1148
Merced,2020-09-29,2.121,0.00000,0.88450,0.02700,4,0,0,0.1333
Merced,2020-10-06,2.121,0.00000,0.92020,0.03570,3,-1,0,0.1271
Merced,2020-10-13,2.121,0.00000,0.97270,0.05250,3,0,0,0.1053
Merced,2020-10-20,2.121,0.00000,1.03760,0.06490,3,0,0,0.0594
Merced,2020-10-27,2.121,0.00000,1.10180,0.06420,3,0,0,0.0088
Merced,2020-11-03,2.121,0.00000,1.16230,0.06050,3,0,0,-0.0274
Merced,2020-11-10,2.121,0.00000,1.20730,0.04500,3,0,0,-0.0488
Merced,2020-11-17,2.121,0.00000,1.23320,0.02590,4,1,0,-0.0539
Merced,2020-11-24,2.121,0.00000,1.21500,-0.01820,4,0,0,-0.1164
Merced,2020-12-01,2.121,0.00000,1.18860,-0.02640,4,0,0,-0.1341
Merced,2020-12-08,2.121,0.00000,1.16310,-0.02550,6,2,0,-0.0447
Merced,2020-12-15,2.121,0.00000,1.13780,-0.02530,6,0,0,-0.0050
Merced,2020-12-22,2.121,0.00000,1.00270,-0.13510,6,0,0,-0.0072
Merced,2020-12-29,2.121,0.00000,1.00410,0.00140,6,0,0,-0.0011
Mono,2020-07-21,0.672,0.00000,1.26510,-0.12090,3,0,0,-0.2036
Mono,2020-07-28,0.672,0.00000,1.07450,-0.19060,7,4,0,-0.0725
Mono,2020-08-04,0.672,0.00000,0.89350,-0.18100,8,1,0,0.0229
Mono,2020-08-11,0.672,0.00000,0.75880,-0.13470,8,0,0,0.0881
Mono,2020-11-03,0.672,0.00000,1.40350,0.01580,2,0,0,-0.0948
Mono,2020-11-10,0.672,0.00000,1.34420,-0.05930,2,0,0,-0.0261
Mono,2020-11-17,0.672,0.00000,1.23460,-0.10960,3,1,0,-0.0253
Mono,2020-11-24,0.672,0.00000,1.15560,-0.07900,3,0,0,-0.0849
Mono,2020-12-01,0.672,0.00000,1.14920,-0.00640,4,1,0,-0.1226
Mono,2020-12-08,0.672,0.00000,1.13850,-0.01070,6,2,0,-0.0749
Mono,2020-12-15,0.672,0.00000,1.12090,-0.01760,6,0,0,-0.0430
Mono,2020-12-22,0.672,0.00000,1.03160,-0.08930,6,0,0,-0.0489
Mono,2020-12-29,0.672,0.00000,0.99950,-0.03210,6,0,0,-0.0486
Inyo,2020-08-05,0.255,0.00000,1.19720,-0.01090,3,0,0,-0.1738
Inyo,2020-08-12,0.255,0.00000,1.14970,-0.04750,3,0,0,-0.0817
Inyo,2020-08-19,0.255,0.00000,1.03860,-0.11110,7,4,0,-0.0040
Inyo,2020-08-26,0.255,0.00000,0.93610,-0.10250,7,0,0,0.0541
Inyo,2020-09-02,0.255,0.00000,0.87010,-0.06600,5,-2,0,0.1002
Inyo,2020-09-30,0.255,0.00000,0.97180,0.05210,3,0,0,0.0131
Inyo,2020-10-07,0.255,0.00000,1.02510,0.05330,2,-1,0,-0.0016
Inyo,2020-10-21,0.255,0.00000,1.05890,0.01010,2,0,0,0.0418
Inyo,2020-10-28,0.255,0.00000,1.05840,-0.00050,2,0,0,0.0938
Inyo,2020-11-04,0.255,0.00000,1.05850,0.00010,2,0,0,0.1222
Inyo,2020-11-18,0.255,0.00000,1.10340,0.03740,2,0,0,0.0175
Inyo,2020-11-25,0.255,0.00000,1.16730,0.06390,2,0,0,-0.2471
Inyo,2020-12-02,0.255,0.00000,1.22890,0.06160,3,1,0,-0.2330
Inyo,2020-12-09,0.255,0.00000,1.26280,0.03390,6,3,0,0.0017
Inyo,2020-12-16,0.255,0.00000,1.23650,-0.02630,6,0,0,0.0114
Inyo,2020-12-23,0.255,0.00000,1.00320,-0.23330,6,0,0,0.0060
Inyo,2020-12-30,0.255,0.00000,1.00460,0.00140,6,0,0,-0.0244
Sutter,2020-06-10,2.197,0.00000,1.41030,0.08620,0,0,0,-0.1091
Sutter,2020-06-17,2.197,0.00000,1.45080,0.04050,0,0,0,-0.1569
Sutter,2020-06-24,2.197,0.00000,1.44030,-0.01050,0,0,0,-0.1845
Sutter,2020-07-01,2.197,0.00000,1.39740,-0.04290,0,0,0,-0.1766
Sutter,2020-07-08,2.197,0.00000,1.33160,-0.06580,0,0,0,-0.1258
Sutter,2020-07-15,2.197,0.00000,1.23620,-0.09540,6,6,0,-0.0862
Sutter,2020-07-22,2.197,0.00000,1.14450,-0.09170,7,1,0,-0.0914
Sutter,2020-07-29,2.197,0.00000,1.06320,-0.08130,7,0,0,-0.0939
Sutter,2020-08-05,2.197,0.00000,1.02440,-0.03880,7,0,0,-0.0874
Sutter,2020-08-12,2.197,0.00000,0.97920,-0.04520,7,0,0,-0.0567
Sutter,2020-08-19,2.197,0.00000,0.93050,-0.04870,7,0,0,-0.0186
Sutter,2020-08-26,2.197,0.00000,0.88190,-0.04860,7,0,0,0.0085
Sutter,2020-09-02,2.197,0.00000,0.84450,-0.03740,5,-2,0,0.0380
Sutter,2020-09-09,2.197,0.00000,0.82970,-0.01480,5,0,0,0.0710
Sutter,2020-09-16,2.197,0.00000,0.82560,-0.00410,5,0,0,0.1093
Sutter,2020-09-23,2.197,0.00000,0.83860,0.01300,4,-1,0,0.1505
Sutter,2020-09-30,2.197,0.00000,0.86880,0.03020,4,0,0,0.1951
Sutter,2020-10-07,2.197,0.00000,0.91170,0.04290,4,0,0,0.2000
Sutter,2020-10-14,2.197,0.00000,0.98150,0.06980,3,-1,0,0.1551
Sutter,2020-10-21,2.197,0.00000,1.06550,0.08400,3,0,0,0.0772
Sutter,2020-10-28,2.197,0.00000,1.18230,0.11680,3,0,0,-0.0203
Sutter,2020-11-04,2.197,0.00000,1.26440,0.08210,3,0,0,-0.1002
Sutter,2020-11-11,2.197,0.00000,1.32990,0.06550,3,0,0,-0.1249
Sutter,2020-11-18,2.197,0.00000,1.34640,0.01650,4,1,0,-0.1116
Sutter,2020-11-25,2.197,0.00000,1.29910,-0.04730,4,0,0,-0.1839
Sutter,2020-12-02,2.197,0.00000,1.23460,-0.06450,4,0,0,-0.1287
Sutter,2020-12-09,2.197,0.00000,1.17940,-0.05520,6,2,0,0.0058
Sutter,2020-12-16,2.197,0.00000,1.11860,-0.06080,6,0,0,0.0085
Sutter,2020-12-23,2.197,0.00000,0.99030,-0.12830,6,0,0,0.0003
Sutter,2020-12-30,2.197,0.00000,0.99430,0.00400,6,0,0,-0.0226
Colusa,2020-06-26,1.270,0.00000,1.58840,0.06100,0,0,0,-0.3578
Colusa,2020-07-03,1.270,0.00000,1.55390,-0.03450,0,0,0,-0.2548
Colusa,2020-07-10,1.270,0.00000,1.38490,-0.16900,3,3,0,-0.1620
Colusa,2020-07-17,1.270,0.00000,1.17610,-0.20880,7,4,0,-0.0625
Colusa,2020-07-24,1.270,0.00000,1.03310,-0.14300,7,0,0,-0.0003
Colusa,2020-07-31,1.270,0.00000,0.93050,-0.10260,7,0,0,0.0218
Colusa,2020-08-07,1.270,0.00000,0.87680,-0.05370,7,0,0,0.0187
Colusa,2020-08-14,1.270,0.00000,0.86740,-0.00940,7,0,0,0.0034
Colusa,2020-08-21,1.270,0.00000,0.87830,0.01090,7,0,0,-0.0114
Colusa,2020-08-28,1.270,0.00000,0.89510,0.01680,7,0,0,-0.0173
Colusa,2020-09-04,1.270,0.00000,0.89420,-0.00090,5,-2,0,-0.0085
Colusa,2020-09-11,1.270,0.00000,0.89910,0.00490,5,0,0,0.0103
Colusa,2020-09-18,1.270,0.00000,0.88310,-0.01600,5,0,0,0.0612
Colusa,2020-09-25,1.270,0.00000,0.87840,-0.00470,4,-1,0,0.1304
Colusa,2020-11-06,1.270,0.00000,1.21340,0.09750,2,-1,0,-0.0415
Colusa,2020-11-13,1.270,0.00000,1.27700,0.06360,2,0,0,-0.0918
Colusa,2020-11-20,1.270,0.00000,1.29610,0.01910,3,1,0,-0.1315
Colusa,2020-11-27,1.270,0.00000,1.28380,-0.01230,4,1,0,-0.1877
Colusa,2020-12-04,1.270,0.00000,1.24400,-0.03980,4,0,0,-0.1150
Colusa,2020-12-11,1.270,0.00000,1.18730,-0.05670,6,2,0,-0.0090
